ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
58458,Boys,Apparel,Topwear,Tshirts,Red,Casual,Madagascar 3 Boys Red T-shirt,58458.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Boys-Red-T-shirt_4b97dfa1978635b4d223bfd5a078bbd9_images.jpg
4206,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Mickeys Scrap Book Kidswear,4206.jpg,http://assets.myntassets.com/v1/images/style/properties/fd0ea1901127227f492da819a4000809_images.jpg
30724,Boys,Apparel,Topwear,Kurtas,White,Ethnic,Fabindia Boys Printed White Kurta,30724.jpg,http://assets.myntassets.com/v1/images/style/properties/f54ecb5f32ef292f056276294fedf50c_images.jpg
35893,Boys,Apparel,Topwear,Tshirts,White,Casual,Jungle Book Boys Safari White T-shirt,35893.jpg,http://assets.myntassets.com/v1/images/style/properties/f34635d19c9697add9d399a45cf112b0_images.jpg
34189,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,34189.jpg,http://assets.myntassets.com/v1/images/style/properties/a4c91f1ccc4eb2d0cd41c4a71947092a_images.jpg
34174,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-shirt,34174.jpg,http://assets.myntassets.com/v1/images/style/properties/13033fbe21f269f6c81838101f60517d_images.jpg
31096,Boys,Apparel,Topwear,Shirts,Green,Casual,Palm Tree Boys Check Green Shirt,31096.jpg,http://assets.myntassets.com/v1/images/style/properties/6d2aa30e1e33926f595dc53c1e156059_images.jpg
34180,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Blue T-shirt,34180.jpg,http://assets.myntassets.com/v1/images/style/properties/bcec99da93fda70c7e83607e33b3efaa_images.jpg
37537,Boys,Apparel,Socks,Booties,Yellow,Casual,Madagascar 3 Infant Boys Yellow Booties,37537.jpg,http://assets.myntassets.com/v1/images/style/properties/161f2beac9836ee2530e6628a548b0cf_images.jpg
39002,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Core Black T-shirt,39002.jpg,http://assets.myntassets.com/v1/images/style/properties/b61c1f21d2459587654156e5346ea847_images.jpg
3816,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Just Cruising Kidswear,3816.jpg,http://assets.myntassets.com/v1/images/style/properties/4abe486fa18729f5d588d139e026cb84_images.jpg
48253,Boys,Apparel,Topwear,Tshirts,White,Casual,The Amazing Spiderman Boys White T-shirt,48253.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-White-T-shirt_704b74f5dc0a5c85159e235b6378fdf9_images.jpg
30715,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Ethnic,Fabindia Boys Blue & Green Angarakha Dhoti Set,30715.jpg,http://assets.myntassets.com/v1/images/style/properties/f2a3baa07a5ff85471618e78488b0936_images.jpg
23130,Boys,Apparel,Topwear,Tshirts,Green,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt,23130.jpg,http://assets.myntassets.com/v1/images/style/properties/841d8c5b7b445161b006609f9f6a8f09_images.jpg
34187,Boys,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Boys Printed Pink T-shirt,34187.jpg,http://assets.myntassets.com/v1/images/style/properties/5edf48cf63208345e5a75075a959374e_images.jpg
31091,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys White Shirt,31091.jpg,http://assets.myntassets.com/v1/images/style/properties/2ba9210a78283b9b946d0f5e90c3c31f_images.jpg
34173,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-shirt,34173.jpg,http://assets.myntassets.com/v1/images/style/properties/08c1000da5ba9fd9563b7247b897d798_images.jpg
48254,Boys,Apparel,Topwear,Tshirts,Orange,Casual,The Amazing Spiderman Boys Orange T-shirt,48254.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Orange-T-shirt_f8bc256bd260af0402cd874fa4e61ce6_images.jpg
4208,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Geo Team Kidswear,4208.jpg,http://assets.myntassets.com/v1/images/style/properties/b8f838a6bb3a6ec4624a914426040c12_images.jpg
3811,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Pooh And Tiger Red Kidswear,3811.jpg,http://assets.myntassets.com/v1/images/style/properties/cad3edb08d06372c94c9146fa7f9f381_images.jpg
39839,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-Shirt,39839.jpg,http://assets.myntassets.com/v1/images/style/properties/b12499ae4f07f0329c95d73ec2ed6eef_images.jpg
38988,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Wild West Red T-shirt,38988.jpg,http://assets.myntassets.com/v1/images/style/properties/06a9910c2d931ce838ddcaf4fbabb6e1_images.jpg
33138,Boys,Apparel,Topwear,Shirts,White,Casual,Palm Tree Boys Check White Shirt,33138.jpg,http://assets.myntassets.com/v1/images/style/properties/7121adf03942d308ad088045301957a2_images.jpg
37598,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Boys Blue Printed T-Shirt,37598.jpg,http://assets.myntassets.com/v1/images/style/properties/5b9844fcce9a01ff95b53bb6b6f413f7_images.jpg
39865,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Polo Red T-Shirt,39865.jpg,http://assets.myntassets.com/v1/images/style/properties/d993f35af5990e0d1b39554e2952cff9_images.jpg
35452,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,35452.jpg,http://assets.myntassets.com/v1/images/style/properties/41f16f05724a8800a7f7c23ddfe46703_images.jpg
38943,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Check White Shirt,38943.jpg,http://assets.myntassets.com/v1/images/style/properties/595e38f11b200d8fb980127d5c328ef4_images.jpg
12846,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Ant Kids Boys Rock Grey Tshirts,12846.jpg,http://assets.myntassets.com/v1/images/style/properties/aa519529eccfaeec5964c8f375b21100_images.jpg
24940,Boys,Apparel,Topwear,Tshirts,Black,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt,24940.jpg,http://assets.myntassets.com/v1/images/style/properties/36f6059fc249ca718c8a1012172051d1_images.jpg
35455,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Boys Printed Blue T-shirt,35455.jpg,http://assets.myntassets.com/v1/images/style/properties/88a4556d8de77e93bfefece3a99584df_images.jpg
39862,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Polo Black T-Shirt,39862.jpg,http://assets.myntassets.com/v1/images/style/properties/6e6e51380109da863b2bf0f33cfadec8_images.jpg
41985,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Under The SunYellow T-shirt,41985.jpg,http://assets.myntassets.com/v1/images/style/properties/f85a000cb1db854b5a9ab51df4bdaf25_images.jpg
48239,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Avengers Boys Navy Blue Printed T-shirt,48239.jpg,http://assets.myntassets.com/v1/images/style/properties/4408ccd2d62326b164eb050b80886dc3_images.jpg
32646,Boys,Apparel,Topwear,Tshirts,Green,Sports,Nike Kids Boys Contemporary Athlete Green T-shirt,32646.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Kids-Boys-Contemporary-Athlete-Green-T-shirt_2e8c8f8fda0a1a6beadc926ed3c9fc4f_images.jpg
33304,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Pack of 2 T-shirts,33304.jpg,http://assets.myntassets.com/v1/images/style/properties/8f70720a7471ab797d7e0be3fca31bb8_images.jpg
37596,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Madagascar3 Boys Navy Blue Printed T-Shirt,37596.jpg,http://assets.myntassets.com/v1/images/style/properties/d8ea01af4102cefd98d5a06874f471ab_images.jpg
38986,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Comics Blue T-shirt,38986.jpg,http://assets.myntassets.com/v1/images/style/properties/4edd53d62c2633204d1b673c129309a4_images.jpg
39854,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-Shirt,39854.jpg,http://assets.myntassets.com/v1/images/style/properties/166adc34a17751d729ef1c95abfef054_images.jpg
41982,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Aviator White T-shirt,41982.jpg,http://assets.myntassets.com/v1/images/style/properties/d024aad45ee8f4de57fe3eb5ce6d8d47_images.jpg
38344,Boys,Apparel,Topwear,Tshirts,Red,Casual,Superman Boys Red Printed T-shirt,38344.jpg,http://assets.myntassets.com/v1/images/style/properties/ab66a507eede80cd3ea4e43739c8318e_images.jpg
39853,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-Shirt,39853.jpg,http://assets.myntassets.com/v1/images/style/properties/2b7da03ebaaf413eaebcc6a3bb716c1a_images.jpg
33303,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Pack of 2 T-shirts,33303.jpg,http://assets.myntassets.com/v1/images/style/properties/dd2a64c360b7a27b7c70de1d18dee85c_images.jpg
21858,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,21858.jpg,http://assets.myntassets.com/v1/images/style/properties/6896029ac8a4675b95b61834a1171e74_images.jpg
34172,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-shirt,34172.jpg,http://assets.myntassets.com/v1/images/style/properties/b882c2e3c4169483c06e6ee6c0c5f4a5_images.jpg
34186,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Printed Green T-shirt,34186.jpg,http://assets.myntassets.com/v1/images/style/properties/2c24c9be7f90ab6bdb0bb012cea13ce3_images.jpg
23131,Boys,Apparel,Topwear,Tshirts,White,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,23131.jpg,http://assets.myntassets.com/v1/images/style/properties/128aa08d6ca2c848a851ff9889f41f62_images.jpg
30714,Boys,Apparel,Bottomwear,Churidar,White,Ethnic,Fabindia Boys White Churidar,30714.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ecea3bcee0fd528ad1a665245249c4_images.jpg
37531,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Madagascar3 Infant Boys Lemon Yellow T-Shirt,37531.jpg,http://assets.myntassets.com/v1/images/style/properties/f57d9a824b42341d4615141ec82c43d8_images.jpg
43682,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Printed Green T-shirt,43682.jpg,http://assets.myntassets.com/v1/images/style/properties/4db4abeae0efbef8d7396f531beab06b_images.jpg
31090,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini and Jony Boys Black Shirt,31090.jpg,http://assets.myntassets.com/v1/images/style/properties/d05fbaab67782fccbcbe4ec8d1d77ed7_images.jpg
41748,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Stripes Green T-shirt,41748.jpg,http://assets.myntassets.com/v1/images/style/properties/7c24d49532b50002fe859eb9afd56b63_images.jpg
39838,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-Shirt,39838.jpg,http://assets.myntassets.com/v1/images/style/properties/92d3674ad0149fddb4ccfe4fcc2e80a7_images.jpg
21833,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,21833.jpg,http://assets.myntassets.com/v1/images/style/properties/8f22c2fd2009dc888ef7918ff64b5d52_images.jpg
4209,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Mickey On Skates Kidswear,4209.jpg,http://assets.myntassets.com/v1/images/style/properties/5d3c039c2a5b008d3a0cf1051aa5dd76_images.jpg
3810,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Pooh And Tiger Blue Kidswear,3810.jpg,http://assets.myntassets.com/v1/images/style/properties/fa56605c129b3017ada7338469d64f6d_images.jpg
31097,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,31097.jpg,http://assets.myntassets.com/v1/images/style/properties/02c02206defe4c3670fb596b3163fc08_images.jpg
43685,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,43685.jpg,http://assets.myntassets.com/v1/images/style/properties/b43b24a19c4b243537d4f29a85f8e9aa_images.jpg
34181,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Blue T-shirt,34181.jpg,http://assets.myntassets.com/v1/images/style/properties/e4a371c5bf05ccbaa65f2b84096bf5c7_images.jpg
34175,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-shirt,34175.jpg,http://assets.myntassets.com/v1/images/style/properties/05b9f86c1ca138acd0f6d0796097ef00_images.jpg
3817,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Yellow Squirrel Kidswear,3817.jpg,http://assets.myntassets.com/v1/images/style/properties/edfd824980413fc119008c311a43dac3_images.jpg
48252,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,The Amazing Spiderman Boys Yellow T-shirt,48252.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Yellow-T-shirt_d07aec06777a7ce1a62cce4c21abec04_images.jpg
37199,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,United Colors of Benetton Boys Check Blue Shorts,37199.jpg,http://assets.myntassets.com/v1/images/style/properties/9ca93b087391661ed33258d28d855402_images.jpg
39003,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Unit White T-shirt,39003.jpg,http://assets.myntassets.com/v1/images/style/properties/a6a60b01a08f52b80148c06c48c6ee2f_images.jpg
4207,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Colourtastic Kidswear,4207.jpg,http://assets.myntassets.com/v1/images/style/properties/68558fd530e1ea0491b29712dbea213c_images.jpg
58459,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Madagascar 3 Boys Navy Blue T-shirt,58459.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Boys-Navy-Blue-T-shirt_823730261932046427284617e7701771_images.jpg
34188,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,34188.jpg,http://assets.myntassets.com/v1/images/style/properties/a24cdbe951198c341dd7c2db83cac555_images.jpg
18170,Boys,Apparel,Topwear,Sweatshirts,Green,Casual,Doodle Kids-Boys Be Born Green Sweatshirt,18170.jpg,http://assets.myntassets.com/v1/images/style/properties/c872c76ad846243b441b67edbf80b6de_images.jpg
24914,Boys,Apparel,Topwear,Tshirts,Green,Casual,United Colors of Benetton Kids Boys Green Printed T-shirt,24914.jpg,http://assets.myntassets.com/v1/images/style/properties/938ea072235ee4f54ebf9b18d1716d8f_images.jpg
35892,Boys,Apparel,Topwear,Tshirts,White,Casual,Jungle Book Boys Lucky White T-shirt,35892.jpg,http://assets.myntassets.com/v1/images/style/properties/d08dc8fd391c00f27388e2b3b2f0cce1_images.jpg
4200,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Champs Kidswear,4200.jpg,http://assets.myntassets.com/v1/images/style/properties/4e389c1c7d844706343a6d036ca692e2_images.jpg
30722,Boys,Apparel,Topwear,Kurtas,Maroon,Ethnic,Fabindia Boys Printed Maroon Kurta,30722.jpg,http://assets.myntassets.com/v1/images/style/properties/e0b18bf846e97179d024278f2530bfbc_images.jpg
35895,Boys,Apparel,Apparel Set,Clothing Set,Blue,Casual,Jungle Book Boys Baby Blue Clothing Set,35895.jpg,http://assets.myntassets.com/v1/images/style/properties/a9801be9aa58ec30e6cfb2033794588a_images.jpg
24913,Boys,Apparel,Topwear,Tshirts,Red,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt,24913.jpg,http://assets.myntassets.com/v1/images/style/properties/feb231b4841e21c5bd08160d4ecbf075_images.jpg
37538,Boys,Apparel,Socks,Booties,Blue,Casual,Madagascar 3 Infant Boys Blue Booties,37538.jpg,http://assets.myntassets.com/v1/images/style/properties/29bf9a50f43ac08b7ce0fa49ced7cee8_images.jpg
31099,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,31099.jpg,http://assets.myntassets.com/v1/images/style/properties/ba28fd228350d0c118461a3e1294f0d7_images.jpg
35439,Boys,Apparel,Topwear,Shirts,Black,Casual,Doodle Boys Check Black Shirt,35439.jpg,http://assets.myntassets.com/v1/images/style/properties/505a6b440aeb272aa79232d2bbe582fb_images.jpg
48241,Boys,Apparel,Topwear,Tshirts,Cream,Casual,Avengers Boys Cream Printed T-shirt,48241.jpg,http://assets.myntassets.com/v1/images/style/properties/a7ca5719acb36b1f8b8a8b601c94097a_images.jpg
42582,Boys,Apparel,Topwear,Waistcoat,White,Casual,United Colors of Benetton Boys White Waistcoat,42582.jpg,http://assets.myntassets.com/v1/images/style/properties/95ffe671440ebc410576589ae07c6773_images.jpg
35888,Boys,Apparel,Apparel Set,Clothing Set,Red,Casual,Jungle Book Boys Baby Red Clothing Set,35888.jpg,http://assets.myntassets.com/v1/images/style/properties/651a2da90fa360de13d8a12a2ea533ce_images.jpg
37525,Boys,Apparel,Topwear,Rompers,White,Casual,Madagascar3 Infant Boys White Snapsuit Romper,37525.jpg,http://assets.myntassets.com/v1/images/style/properties/3d0ec6963de9eeb730fa28c5c0b390c0_images.jpg
43696,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Printed Yellow T-shirt,43696.jpg,http://assets.myntassets.com/v1/images/style/properties/376d43b320f3a84d9bc7157e53b31d7b_images.jpg
48246,Boys,Apparel,Topwear,Tshirts,White,Casual,Avengers Boys White T-shirt,48246.jpg,http://assets.myntassets.com/v1/images/style/properties/Avengers-Boys-White-T-shirt_864d5b4fe421f5a765822a6553e41e0e_images.jpg
37522,Boys,Apparel,Bottomwear,Shorts,White,Casual,Madagascar3 Infant Boys White Shorts,37522.jpg,http://assets.myntassets.com/v1/images/style/properties/2192930c293a3ce077d28913d81792b5_images.jpg
24909,Boys,Apparel,Topwear,Tshirts,Red,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt,24909.jpg,http://assets.myntassets.com/v1/images/style/properties/d15d16f5bdee59f5ef234aad968e78cf_images.jpg
43698,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Printed Yellow T-shirt,43698.jpg,http://assets.myntassets.com/v1/images/style/properties/b6cc3744839d74d5d58d2ce869dd9e4d_images.jpg
35886,Boys,Apparel,Topwear,Tshirts,White,Casual,Jungle Book Boys 11 White T-shirt,35886.jpg,http://assets.myntassets.com/v1/images/style/properties/a272608595052d315a51474809cd9dcf_images.jpg
34168,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,34168.jpg,http://assets.myntassets.com/v1/images/style/properties/0ffc751f372835ede7c8e84eb56b177d_images.jpg
37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Casual,Madagascar3 Infant Boys Lemon Yellow Leggings,37514.jpg,http://assets.myntassets.com/v1/images/style/properties/99738a8dd101a94788b498c2d31bfd45_images.jpg
37342,Boys,Apparel,Topwear,Tshirts,Blue,Casual,U.S. Polo Assn. Kids Boys Blue T-shirt,37342.jpg,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Kids-Boys-Blue-T-shirt_9db2ed3ca99c3682aa1e20c34b2cf98c_images.jpg
2746,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Yellow Polo Tshirt,2746.jpg,http://assets.myntassets.com/v1/images/style/properties/4d9fe3fa84adc4a70eb29d4b4df44b7c_images.jpg
41752,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Printed Yellow T-shirt,41752.jpg,http://assets.myntassets.com/v1/images/style/properties/6681d77ef817510c74193c4b25417353_images.jpg
33140,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,33140.jpg,http://assets.myntassets.com/v1/images/style/properties/089df31ac89f0ac323d4ae372ece6a81_images.jpg
35881,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Jungle Book Boys Jungle Friends Blue T-shirt,35881.jpg,http://assets.myntassets.com/v1/images/style/properties/2ea8c6ea0765fca46041647c5ce1c514_images.jpg
35875,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Marvel Boys Comics Blue T-shirt,35875.jpg,http://assets.myntassets.com/v1/images/style/properties/54614d5aee42454e48d4cb29aced6c6d_images.jpg
24907,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,United Colors of Benetton Kids Boys Navy Blue Printed T-shirt,24907.jpg,http://assets.myntassets.com/v1/images/style/properties/e068be83cc388ec509d8a11310b20a7d_images.jpg
37345,Boys,Apparel,Topwear,Tshirts,Blue,Casual,U.S. Polo Assn Boys Blue T-Shirt,37345.jpg,http://assets.myntassets.com/v1/images/style/properties/US-POLO-ASSN-Boys-Blue-T-shirt_6cd1270581d8fe0ccba1890f09cb58eb_images.jpg
48248,Boys,Apparel,Topwear,Tshirts,Black,Casual,The Amazing Spiderman Boys Black T-shirt,48248.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Black-T-shirt_4d4777de917e21e3cc9e1376bad28741_images.jpg
37513,Boys,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infant Boys White Booties,37513.jpg,http://assets.myntassets.com/v1/images/style/properties/9fc3be8dd38460876f2b15e69503f234_images.jpg
34104,Boys,Apparel,Topwear,Shirts,Black,Casual,Doodle Boys Check Black Shirt,34104.jpg,http://assets.myntassets.com/v1/images/style/properties/dbfa41bd0f431a28186ca3ac7e2b4fd1_images.jpg
22637,Boys,Apparel,Topwear,Tshirts,Black,Casual,Nike Kids Boys Printed Black T-shirt,22637.jpg,http://assets.myntassets.com/v1/images/style/properties/2fe10ce83eedd7361c200f94dd8062ff_images.jpg
38957,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Printed Blue T-shirt,38957.jpg,http://assets.myntassets.com/v1/images/style/properties/11b4e3a6a606cd5fa18250027eba2cce_images.jpg
37547,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Madagascar 3 Infants Boys Yellow Tshirt,37547.jpg,http://assets.myntassets.com/v1/images/style/properties/71c7c6a0fe918b343ddd4a62a3f25748_images.jpg
36208,Boys,Apparel,Topwear,Jackets,Black,Casual,Gini Jony Boys Black Jacket,36208.jpg,http://assets.myntassets.com/v1/images/style/properties/dcad707e099047b68f73ce6b3b4db441_images.jpg
15046,Boys,Apparel,Topwear,Sweatshirts,Red,Casual,ADIDAS Kids Boys Solid Red Sweatshirts,15046.jpg,http://assets.myntassets.com/v1/images/style/properties/1f6cbea90a618653b74916ff5d6b1e0b_images.jpg
36002,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Ben 10 Boys Crew Navy Blue and Green T-shirt,36002.jpg,http://assets.myntassets.com/v1/images/style/properties/569dd4db22e01761ea7a67c86b88101e_images.jpg
34103,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Printed Green T-shirt,34103.jpg,http://assets.myntassets.com/v1/images/style/properties/ffd069ee0617f3bfc2140749d1c00033_images.jpg
36206,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini Jony Boys Black Shirt,36206.jpg,http://assets.myntassets.com/v1/images/style/properties/7c42acba9d553e3fd265a96e02736056_images.jpg
2724,Boys,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Boy's White Red Kidswear,2724.jpg,http://assets.myntassets.com/v1/images/style/properties/427d553013d806dd69f5865fcdd2bda6_images.jpg
38992,Boys,Apparel,Topwear,Jackets,Blue,Casual,Gini and Jony Boys Rodeo Blue Jacket,38992.jpg,http://assets.myntassets.com/v1/images/style/properties/be512bf2eb7d12c1a9e85b59240a505d_images.jpg
39840,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-Shirt,39840.jpg,http://assets.myntassets.com/v1/images/style/properties/8b76b118e8652ab6595508138b9e07e9_images.jpg
38959,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,38959.jpg,http://assets.myntassets.com/v1/images/style/properties/262fe68551c4c8661248e21bb61f3f17_images.jpg
41991,Boys,Apparel,Topwear,Shirts,Black,Casual,Gini and Jony Boys Check Black Shirt,41991.jpg,http://assets.myntassets.com/v1/images/style/properties/7dde006624cdd306847f38bbf4d82f82_images.jpg
41965,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Surfs Up Black T-shirt,41965.jpg,http://assets.myntassets.com/v1/images/style/properties/a52e0feef883e2b366adffcdb6c76885_images.jpg
38995,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Comics Blue Jeans,38995.jpg,http://assets.myntassets.com/v1/images/style/properties/354822571096a4b54dd4ff6b12b4b70c_images.jpg
38961,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Gini and Jony Boys Printed Grey T-shirt,38961.jpg,http://assets.myntassets.com/v1/images/style/properties/cb8d15b15e892d37bcd0b02759a99dc4_images.jpg
41962,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Raw Wash Navy Blue Jeans,41962.jpg,http://assets.myntassets.com/v1/images/style/properties/44f270055235b4dc19242ca170a31ed9_images.jpg
21873,Boys,Apparel,Topwear,Tshirts,Green,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,21873.jpg,http://assets.myntassets.com/v1/images/style/properties/05daf32b2b528d2ac51e54a17eda5f7c_images.jpg
24906,Boys,Apparel,Topwear,Tshirts,Pink,Casual,United Colors of Benetton Kids Boys Pink Printed T-shirt,24906.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9fe9e548d2210462c9f41edb4f17e0_images.jpg
35874,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Marvel Boys Comics Grey T-shirt,35874.jpg,http://assets.myntassets.com/v1/images/style/properties/6089cfbf613cc316d97cfdd32626cefa_images.jpg
35880,Boys,Apparel,Topwear,Tshirts,White,Casual,Jungle Book Boys Royal White T-shirt,35880.jpg,http://assets.myntassets.com/v1/images/style/properties/Jungle-Book-Boys-Royal-White-T-shirt_31a7b0991a3df5d48939842620fc4765_images.jpg
9952,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boys Little Captain Pack of 2 Red Green T-shirt,9952.jpg,http://assets.myntassets.com/v1/images/style/properties/82e8fb5d4bb142903a040bd326ce76fb_images.jpg
37344,Boys,Apparel,Topwear,Tshirts,Red,Casual,U.S. Polo Assn Boys Red T-Shirt,37344.jpg,http://assets.myntassets.com/v1/images/style/properties/US-POLO-ASSN-Boys-Red-T-shirt_12dbc8d114fbef053dd9311bc4179f72_images.jpg
37512,Boys,Apparel,Socks,Booties,Blue,Casual,Madagascar 3 Infant Boys Blue Booties,37512.jpg,http://assets.myntassets.com/v1/images/style/properties/17c6a460e9fa1f16f084afc922fdfe92_images.jpg
41754,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,41754.jpg,http://assets.myntassets.com/v1/images/style/properties/713f82eea13fbd91a590c2926ae99be8_images.jpg
